transaction_id,user_id,transaction_type,channel,device_type,amount,transaction_status,timestamp,location,date_mmddyyyy,date_mmddyyyy_slash
019db91e-3c7f-4fd1-93e2-63471ac33967,862be8fe-ecad-4838-980d-9ffde8fd5008,Online Payment,Partner Outlet,Android,9.61,Success,2025-04-09 15:40:44,San Fernando,04092025,04/09/2025
3aa74acf-50b4-427c-ab43-bd837c4e1b98,1d875212-b6d5-4842-8ea5-8c3e98433c3a,Buy Load,Partner Outlet,Web,659.23,Success,2025-01-29 08:33:32,Iloilo City,01292025,01/29/2025
4e0d4d6f-f324-44fd-8f13-72bbdb55667b,8dc8556c-ba8b-4808-90cf-de2e66aad539,Send Money,App,iOS,1352.38,Success,2025-02-28 11:10:40,Santa Rosa,02282025,02/28/2025
8fca9026-a738-40e8-9f3d-0200c5acf275,7a33aa97-1940-4fb9-bfd0-734fdca34d32,Cash Out,Partner Outlet,iOS,535.3,Failed,2024-11-23 01:39:44,Makati,11232024,11/23/2024
e37355f3-0378-45ba-a603-e8cd52eef7f2,dda30d1c-5137-41aa-9b1b-9803f886a4fe,Cash In,Partner Outlet,Web,289.04,Failed,2024-11-25 09:54:43,Valenzuela,11252024,11/25/2024
c6573806-3841-4305-925d-5ccda8f5314f,1112ae27-17f7-4c9c-9d02-eac3f5048b49,Cash In,App,Android,22.96,Failed,2025-02-13 16:51:10,Zamboanga City,02132025,02/13/2025
a93dbf91-66bb-4d3c-acad-002a62a765d3,435a2730-b92b-4c23-a998-6aae42101b3a,In-store Payment,Partner Outlet,Web,1263.58,Success,2025-02-27 01:26:05,Quezon City,02272025,02/27/2025
496d4895-c8d7-425c-823b-576b0ead4e04,b3a3d7e0-4af2-4e30-a83f-2db61db2cd36,Request Money,Partner Outlet,iOS,317.72,Success,2025-04-05 08:27:08,Cagayan de Oro,04052025,04/05/2025
922731e9-3aaf-4187-a638-4b25a9f9f36c,fe76d3e5-4fcf-4b1c-8031-3984ce53cccf,Pay Bills,Partner Outlet,iOS,14.71,Success,2024-11-06 13:05:26,Cainta,11062024,11/06/2024
a82762b4-7939-49cd-b858-2767d4031364,f755cde6-4e2b-4728-a307-b2f25d4033db,Online Payment,App,iOS,585.3,Success,2024-11-20 12:16:49,Taguig,11202024,11/20/2024
505739f3-1031-4582-a2d8-84ee5d89378c,1309749d-3782-46d4-b089-a7536a9db267,In-store Payment,Partner Outlet,Web,328.73,Success,2025-03-08 00:50:46,Iloilo City,03082025,03/08/2025
79e49119-ca6e-4d5a-86df-90fbbb01e392,343237a7-ef6b-4c36-ac3c-498fea518c9d,Bank Transfer,App,Web,66.39,Success,2025-01-25 20:37:12,Manila,01252025,01/25/2025
405d861c-5184-4088-9c8d-5e9d0b874724,bdb6e680-ec4f-414e-9308-ee3571944cc4,Receive Money,App,iOS,120.57,Success,2024-10-27 07:59:44,Cagayan de Oro,10272024,10/27/2024
2c9d9b63-cc9d-419c-929d-dfde9194d072,e280ea23-d770-4e6e-a54c-b568784f7e7e,In-store Payment,Partner Outlet,iOS,33.33,Success,2025-03-16 15:00:47,Zamboanga City,03162025,03/16/2025
113a19a0-a8e1-4405-a04f-3f5cefd10af8,92c801d0-17a8-4f51-8381-b238b6c5f197,Send Money,App,Web,427.0,Success,2024-12-08 19:46:47,Iloilo City,12082024,12/08/2024
fa33dec0-6d99-45f0-9623-6b475e4815f7,aeb151f9-0023-4bfa-ac0b-e929e42fdb23,Request Money,Partner Outlet,iOS,486.47,Success,2024-11-24 19:08:13,Antipolo,11242024,11/24/2024
13d69792-126f-45ed-8485-e60db86ad0f8,52389ed8-98dc-47f9-a6fc-4c9b68ed0c12,Send Money,App,iOS,352.35,Success,2024-11-20 21:26:49,Cagayan de Oro,11202024,11/20/2024
ac58d464-eb16-4eb0-8434-917090f43724,51465018-f1a5-4a1b-a79a-2e244f6d8d2d,Bank Transfer,App,Android,849.41,Pending,2024-11-01 09:08:28,Makati,11012024,11/01/2024
4588d5c7-6da2-49e0-9477-7e31579bca3c,5a150e27-8af1-434e-8db2-7d4fa79768b5,Receive Money,App,Web,986.67,Success,2024-12-28 13:57:13,Taguig,12282024,12/28/2024
aba78b51-eeef-465f-91cf-b23504540420,014212cc-d07b-454e-bd82-c6fd79c0009b,Buy Load,App,iOS,478.07,Success,2025-04-02 11:29:55,Manila,04022025,04/02/2025
603fea1d-b88c-4cbc-9383-f05717610223,e48d4971-01e7-4267-8111-0b33312a9888,Receive Money,Partner Outlet,Web,6.42,Success,2024-10-25 03:10:54,General Santos,10252024,10/25/2024
97477da7-3626-4c14-bc19-9ebc97a92b57,cb882c8a-fb00-4331-a647-89f01f4b83af,Send Money,Partner Outlet,iOS,594.1,Success,2025-01-02 10:55:26,Santa Rosa,01022025,01/02/2025
7f2487bc-8c10-4bc1-b36b-8385522fb6b0,673fc805-7e30-4a33-aee2-3b99173c260b,Online Payment,App,Android,270.64,Failed,2024-12-28 13:11:19,Quezon City,12282024,12/28/2024
0f6924f3-2f53-4a9f-8e0a-e1dd5b95ae5e,762548f8-16de-4d77-a806-f8bbe207e30e,Bank Transfer,App,iOS,416.85,Success,2025-03-03 02:53:42,Antipolo,03032025,03/03/2025
cfab07f4-0022-494c-8dad-77367a272eb3,34cfd7b1-1ab1-4b94-a30f-51d20767c4b4,Receive Money,Partner Outlet,Web,523.6,Success,2025-03-27 04:28:07,Pasig,03272025,03/27/2025
2b31b5e7-40ed-4d57-84a6-24f3231830a3,1d04d8e4-0969-41ed-a078-76b4a676de14,Cash Out,Partner Outlet,iOS,215.57,Success,2025-02-08 08:43:57,Pasig,02082025,02/08/2025
aaaa7602-2886-415f-b9f4-fbcd6f41bc23,73b20053-202f-490d-ac0e-f4141a80dbd6,Pay Bills,App,iOS,1245.05,Success,2025-03-30 12:15:24,Santa Rosa,03302025,03/30/2025
ddebaa54-9f6c-407f-9234-f67203d11260,db69f162-38be-4cd2-8842-0c39369566b7,Pay Bills,App,iOS,71.92,Success,2025-02-16 17:12:13,Cagayan de Oro,02162025,02/16/2025
22cdf6a0-1899-4d8c-bf02-671ba6eb5efa,85b88e9a-f3ce-446f-aa27-962617295279,Pay Bills,App,Android,556.63,Success,2025-01-10 06:40:57,Calamba,01102025,01/10/2025
2650d902-16fd-4c70-a960-bd87ba9d64d4,167d3369-a664-4522-9408-41fda1a7b901,Online Payment,Partner Outlet,iOS,2.18,Success,2024-12-09 09:08:36,San Fernando,12092024,12/09/2024
33a83451-f0d8-41ad-92c3-3d134eb71327,f001877f-0794-4f3b-a98e-a5e0747fee18,Buy Load,Partner Outlet,iOS,1292.81,Success,2025-02-19 09:13:30,Davao City,02192025,02/19/2025
b7696e0e-c07c-4f32-be5f-e7f59252a620,785a5952-5161-4577-b6fd-c5a73e9062a7,Cash Out,App,Web,59.68,Success,2024-12-09 09:06:48,San Fernando,12092024,12/09/2024
9ecc4181-f256-4a65-a7eb-7bae6e143f9d,f47c1797-5b8f-4909-a174-496e964e3cf5,Buy Load,Partner Outlet,Android,49.85,Success,2025-04-05 15:07:08,Taguig,04052025,04/05/2025
910813b5-882f-4c64-b677-450f674dfb85,03208c1b-4270-410e-ac01-03a5d6ad4e6f,Buy Load,Partner Outlet,iOS,202.49,Success,2025-03-30 02:41:11,Zamboanga City,03302025,03/30/2025
094d4b8a-67ee-47f2-b433-005aa5b33e2e,1056d60e-91da-4e74-904b-746f07d8db58,Cash Out,Partner Outlet,iOS,233.86,Success,2024-12-29 22:44:38,Baguio,12292024,12/29/2024
797d3028-85f1-4c46-b473-bdb490ff3e09,a663c3a1-da22-405c-864b-c7b1aa6b90f3,Pay Bills,App,Web,120.59,Success,2025-01-31 17:51:43,Quezon City,01312025,01/31/2025
6d2616e2-2a3b-473f-92fe-55f53732d5fe,51338523-e933-45b8-bc5f-8a5bee0d0354,Buy Load,Partner Outlet,iOS,439.88,Success,2025-01-13 04:05:41,Baguio,01132025,01/13/2025
3b38102b-7bdf-4546-a4a8-844f7d94a6ce,c7f93638-213f-4464-9b14-e9504a6fde70,Cash Out,App,Web,292.52,Success,2024-10-18 09:24:43,Pasig,10182024,10/18/2024
fc2edb04-9a18-40e8-8c42-82cd1474849f,b5a8d861-0ea7-4c22-b909-4ff26618789c,Receive Money,Partner Outlet,Web,17.39,Success,2025-01-13 09:34:04,Zamboanga City,01132025,01/13/2025
7016e105-21c1-46e7-af74-b072c53ee9f9,8d8e7b2b-700c-4626-9f86-ab09e4f3ada1,Buy Load,App,Web,192.58,Success,2024-11-01 22:02:13,Cainta,11012024,11/01/2024
c3bf7d44-acc9-474d-a3af-f1a4a6ebb88c,da0f9782-2607-4820-b592-8bead1e54803,Send Money,Partner Outlet,iOS,831.51,Success,2024-11-01 10:31:37,Iloilo City,11012024,11/01/2024
56d07ef3-f58a-4328-b5db-9c81073fdf7f,6bd03587-1f7b-4b5a-933b-1bed4a78f144,In-store Payment,Partner Outlet,iOS,585.11,Success,2025-02-04 21:39:30,General Santos,02042025,02/04/2025
87c97761-f6bd-4f6e-93a7-9138b2093314,456fa1b9-34ad-4148-87b8-8c49debce18f,Bank Transfer,Partner Outlet,Web,645.26,Success,2025-01-21 00:47:14,Bacolod,01212025,01/21/2025
a6145f1b-79a3-46a8-9f23-a1b588e65e96,4d8e94bf-2c2a-4a2f-b041-87f4c32634d7,Buy Load,App,Android,598.86,Success,2025-03-16 09:51:36,Baguio,03162025,03/16/2025
3cbb32de-5a37-4e11-ab9c-7d7c8b713ce4,fc9a1ff4-b515-4d4c-a929-b118f5dc5ffe,Send Money,Partner Outlet,Web,186.24,Success,2025-02-27 00:43:20,Santa Rosa,02272025,02/27/2025
353fce99-ef9b-409b-a32c-ceaed7357f9d,1f423ffe-d612-4ecd-91d8-f7b4d7a66a52,Send Money,Partner Outlet,Web,52.49,Success,2025-01-31 07:43:45,Iloilo City,01312025,01/31/2025
9258b0c0-af58-4559-a186-ef6ff0d20481,7918450b-ffa2-43b5-a0e7-a0f940e3fe26,Cash Out,App,iOS,159.05,Success,2024-12-13 20:47:44,Iloilo City,12132024,12/13/2024
b166681c-b2c2-4691-aa74-b216e66d8edc,a8ac3e8c-4aa9-440a-a0ad-ad94512db423,Receive Money,App,Web,891.26,Pending,2025-04-02 23:17:01,Taguig,04022025,04/02/2025
9a452aca-1d83-45f3-b3f8-cf8c4f0b6127,24fd8cde-6fbe-4698-b150-200365503df5,Pay Bills,Partner Outlet,Android,1967.92,Success,2024-10-23 21:10:43,Cainta,10232024,10/23/2024
61d9e819-c51c-4229-a145-676d17795b66,87361a9f-c0bd-4c2d-a8d9-d2b446560d3a,Bank Transfer,Partner Outlet,iOS,340.46,Success,2025-03-13 10:37:55,Quezon City,03132025,03/13/2025
07e79181-3039-4a9f-8f0b-5593542d4393,f3cc04e5-3a94-4e45-a07e-73da2556c6c5,Buy Load,App,Web,4.87,Success,2024-11-01 00:54:51,Zamboanga City,11012024,11/01/2024
b99eec19-ac0f-413a-8332-d1b9f42d157f,6ce8e6d7-a4eb-4753-8ffc-8725d7cc2646,Receive Money,Partner Outlet,Web,75.44,Success,2024-11-02 13:05:04,Iloilo City,11022024,11/02/2024
55ba1dfe-a30e-4e97-9406-1f23c91f8d86,4b39e8a9-e1de-495a-be27-7243e5019b1e,Bank Transfer,App,Android,194.36,Success,2024-12-21 13:12:27,Quezon City,12212024,12/21/2024
250d235f-1feb-41e7-bbb1-591b2e832bbe,cbed9db9-12c2-4f31-be0a-3d762054eea7,Cash Out,Partner Outlet,Web,432.07,Pending,2025-01-14 15:09:38,Manila,01142025,01/14/2025
960a3974-1efd-493b-a896-0c250bb1bad8,82dee053-ebaa-4aca-ac37-fb5f1448b067,Receive Money,App,iOS,39.03,Success,2025-01-24 13:08:22,Calamba,01242025,01/24/2025
060556e8-d798-4e8b-9a1a-e46111ba91f9,396cc3a8-0e08-4ce5-a67c-1df742ff86b5,Pay Bills,Partner Outlet,Web,1435.5,Failed,2025-04-03 23:02:46,Cebu City,04032025,04/03/2025
cebbdf91-7c7d-4f90-995e-f944c64be810,f1001fd6-f303-465f-8e83-7e3c84bdb077,Send Money,Partner Outlet,Web,227.13,Success,2025-01-06 18:43:12,Davao City,01062025,01/06/2025
4864d025-fe41-4620-85b4-a13e60cd8424,19092fbe-5903-4bd7-8f17-463498fc24eb,Cash In,Partner Outlet,iOS,1218.54,Success,2024-11-04 14:51:06,Pasig,11042024,11/04/2024
ccaeb64c-74c2-411d-a3dc-896e902369ab,9d0693fe-5683-4c67-b3a2-2baea0bef0ee,Cash In,App,Web,758.25,Success,2024-11-26 06:27:01,Calamba,11262024,11/26/2024
01c363cd-7add-4695-88ba-47a9ebf1f6a4,eb5a83dd-4771-424f-bcf1-e41b261847b1,In-store Payment,App,Android,704.14,Success,2025-01-31 21:02:36,Cagayan de Oro,01312025,01/31/2025
23e96b81-004e-4721-8cc8-fa21b601e5b2,518fe8f3-6412-4588-ac2d-8334b07f7157,In-store Payment,Partner Outlet,iOS,466.62,Success,2024-10-22 08:17:54,Manila,10222024,10/22/2024
76da3747-8fae-4492-b7d9-f6056bbdcd3d,c0e9a3aa-d872-446a-908b-90e62598c556,Cash In,Partner Outlet,iOS,492.8,Success,2025-04-06 01:46:58,Dasmariñas,04062025,04/06/2025
8b75190c-4f26-4e21-8e61-2e346548dfc8,41d2a6e9-6cb8-4bd4-8960-35f27ec87a51,Request Money,App,Android,508.06,Success,2024-11-17 23:48:53,Cainta,11172024,11/17/2024
7f14d81c-6f6d-48c6-8334-33e0aa566d79,ece91846-c2e1-4502-b036-0f505322ee8f,Online Payment,Partner Outlet,iOS,495.4,Success,2025-01-14 18:06:09,Dasmariñas,01142025,01/14/2025
72a4bac6-9288-48f6-8c38-f15a66a247b7,6ee34080-f251-4040-993a-8a833bce8fcd,Online Payment,Partner Outlet,iOS,403.41,Success,2024-11-02 11:49:13,Baguio,11022024,11/02/2024
4f3c0388-ec61-43eb-b33c-4dee97d47986,949adf3c-4534-469f-9dbe-f36dc0873379,Receive Money,Partner Outlet,iOS,2149.36,Success,2024-12-12 05:00:56,Quezon City,12122024,12/12/2024
6b775489-16ca-4742-b0e5-2458e2832379,6e1e3022-0271-4199-9081-5251cae1f8d5,Pay Bills,App,Web,658.93,Success,2025-02-13 08:38:02,Zamboanga City,02132025,02/13/2025
e3f9899a-62ba-4966-b388-cf1bd0f383cd,a5445a7d-52d6-49e8-8774-f12408a2b53b,Cash Out,Partner Outlet,iOS,750.17,Success,2024-12-21 07:58:07,Davao City,12212024,12/21/2024
fd987761-b0cc-4109-ad37-a68058f99bf7,189bdfe5-1a78-4efb-89b9-e2acd24f9fce,Send Money,Partner Outlet,Android,1029.67,Success,2025-04-10 09:36:03,Calamba,04102025,04/10/2025
54a3e5ae-db9f-458f-81c6-444b08a575c4,79ce5c4e-3693-4e9c-a1b3-e3f0b0e75cdd,Bank Transfer,Partner Outlet,Android,121.44,Pending,2025-04-07 18:59:32,Quezon City,04072025,04/07/2025
3e881490-681d-432b-85e6-d7080874688e,a73c5546-edae-40a6-bfd9-5dd6fafb7a3f,Request Money,Partner Outlet,Android,43.76,Success,2025-01-18 20:15:18,Manila,01182025,01/18/2025
3878a369-b2f3-4c00-9092-74705a5e6d18,a450fbaa-3948-42a0-ae6c-d8491aae8a21,Online Payment,Partner Outlet,Web,329.75,Success,2024-12-27 11:42:32,Baguio,12272024,12/27/2024
96bfbee0-09a2-4373-b2fd-73447862f1cf,6cdfee4d-a409-44a4-8a64-cf59ac9ec4ad,Receive Money,App,iOS,360.86,Success,2024-10-12 17:18:19,Iloilo City,10122024,10/12/2024
45bbfb02-f99c-498f-a2d8-d220bd36a04a,3dfa3c12-ca2d-4883-a282-1da3be2a1c20,Pay Bills,Partner Outlet,iOS,883.58,Success,2024-11-14 23:38:38,Davao City,11142024,11/14/2024
2fbc9834-9dd0-4cde-ad37-45e890a6dffe,af002913-c1c5-425b-9aed-7bada1fb040b,Request Money,Partner Outlet,iOS,293.3,Success,2024-12-27 19:36:02,Cebu City,12272024,12/27/2024
143e77c2-70fe-4e06-b6e3-1e8ef67fb352,8b17251e-7f11-4d61-b24c-7474030aaf26,Send Money,App,Web,422.98,Pending,2024-12-08 05:17:05,Santa Rosa,12082024,12/08/2024
90c031a8-a28e-4ff6-a1fa-b7e41c230f19,0ba6bd79-af16-4754-990b-5e44993f43b5,Receive Money,App,iOS,374.4,Success,2024-11-04 23:26:55,Cebu City,11042024,11/04/2024
91be48c3-2329-4406-9bac-0279a66b3d83,6da0d5a3-8918-48eb-bbc8-a925a393d432,Cash In,App,Android,19.48,Success,2024-11-20 12:18:16,General Santos,11202024,11/20/2024
52335cad-3905-4fc0-a151-f6edb2297aff,bfd95319-af3b-4dcd-95ea-93eb939c3ad3,Send Money,App,Web,477.54,Success,2024-12-27 23:37:27,Taguig,12272024,12/27/2024
5ef75904-b1d9-4480-8caf-014434b51e65,60308e34-bf68-4c58-b3ef-3af7523c1c6d,Cash Out,App,Web,880.26,Pending,2025-03-28 15:23:17,Quezon City,03282025,03/28/2025
020978dc-b811-4c26-b748-9b6b97f3d71d,ccfc8643-8eb3-4c32-9c89-aeeb0db307c9,Online Payment,Partner Outlet,iOS,85.69,Success,2024-11-14 04:54:25,Zamboanga City,11142024,11/14/2024
1c30f3f5-598a-4bd1-9e35-b2472de3153d,fbe296cb-3a38-4fa6-86e2-21b5c4161320,In-store Payment,Partner Outlet,Android,451.11,Success,2025-02-28 06:10:23,Cagayan de Oro,02282025,02/28/2025
7671b52a-293d-4fae-876d-9b132958d9ab,b20c42aa-1b42-400d-8637-d5fe03813d26,Pay Bills,App,Android,450.22,Success,2025-03-22 21:40:53,Cagayan de Oro,03222025,03/22/2025
6d33758b-34d4-4b34-aca6-dd4b69dcce11,dbd189c6-a24d-49bf-929d-29d4ac764828,Cash In,App,Web,89.67,Success,2024-12-08 09:32:18,Cagayan de Oro,12082024,12/08/2024
140f9b24-fcc9-46c6-bc19-ef424cb9c5c6,48922eb1-a383-47e7-873f-53b1f7876133,Online Payment,Partner Outlet,iOS,65.89,Success,2024-12-15 12:01:03,General Santos,12152024,12/15/2024
4a3c2fe2-9d34-4254-9063-317dda738817,7f9131c2-d67a-45b3-8e72-f8567d0b4da8,Buy Load,Partner Outlet,Web,1957.31,Success,2025-03-14 10:47:31,Taguig,03142025,03/14/2025
d99598fb-9eea-4337-8646-f5c1ea89cc6d,b3bf145d-4478-4102-bcf5-4bcd3d8dccb5,Cash Out,App,Web,250.21,Failed,2025-01-17 14:54:13,Valenzuela,01172025,01/17/2025
c37180d4-91e6-40dd-972a-bf118f415cf0,a786367f-fc58-453f-9f01-ae92390fbed1,In-store Payment,App,Android,129.01,Success,2025-01-23 02:31:31,Bacolod,01232025,01/23/2025
59432772-64ba-42bf-9c99-f2bc55dcb8a8,9bd42fc0-db46-4f3e-a72c-fa01d46c7b72,Receive Money,App,Web,93.96,Success,2025-02-27 18:06:00,Santa Rosa,02272025,02/27/2025
a84f3d75-69f8-46b9-881d-07d0ec2fb9e6,c2518611-6e98-4d9c-bfa4-dd7e78031deb,Request Money,App,Web,550.71,Success,2024-12-05 03:34:08,Dasmariñas,12052024,12/05/2024
f8ed8b6a-4c6c-4d6d-bf7d-d3136f438da3,1801ea1d-08d0-4b3b-ba52-1e559a5d00f7,Pay Bills,App,iOS,470.09,Success,2025-02-25 19:15:35,Cagayan de Oro,02252025,02/25/2025
dfe9a6ee-4300-4c97-80f3-beb154959740,c59265ce-8080-474e-ad33-c65eaa33d95b,Online Payment,App,iOS,515.78,Success,2024-12-22 18:21:17,General Santos,12222024,12/22/2024
4acafd79-ec60-4353-b12d-2edce6b03b0d,f37f9b70-d60a-4bbe-a7ff-20c25c3966cd,Cash In,Partner Outlet,Android,46.06,Success,2025-03-03 12:46:15,Cagayan de Oro,03032025,03/03/2025
b5836d91-4eb1-4673-b8ae-1b31becde24c,1395b66f-3dcd-4e6b-9630-dc945ce141b9,Buy Load,Partner Outlet,Web,1119.97,Success,2025-01-31 11:04:29,San Fernando,01312025,01/31/2025
caad515c-12af-4aeb-891a-c2f241e4d392,b3cfa62e-d77b-491f-8f03-ba18aa6f4fc9,Bank Transfer,App,iOS,246.55,Success,2025-03-24 20:58:52,Cainta,03242025,03/24/2025
1f0e523d-9cab-4954-8e2b-952ee58d55cb,51dc70e0-dcd3-4f05-8c09-69b37bd2edb5,Online Payment,App,Web,187.98,Success,2024-11-19 18:53:26,Baguio,11192024,11/19/2024
9a7db4b4-ed91-4b55-91c3-3f136540ecd1,010c80f6-fbc5-42d1-810d-8e0b0c7cf072,Buy Load,App,Web,310.28,Success,2025-01-05 06:57:41,Baguio,01052025,01/05/2025
9b828fab-c0c3-4528-be9d-547a96ce7d17,7948e0fc-36da-4ec3-9042-1faccb8fc990,Cash In,Partner Outlet,iOS,247.2,Success,2024-10-24 02:59:20,Santa Rosa,10242024,10/24/2024
f1db228c-b4a7-4a99-9572-d4083e11bb31,bf64f03d-e974-4e30-9525-b12e04bf1e72,Online Payment,Partner Outlet,Web,996.0,Success,2025-03-17 10:48:31,Baguio,03172025,03/17/2025
940cbc1d-469a-49ee-822b-a8e9db93db00,9f12ab5c-53d5-4482-84b1-e7221d9658d8,Receive Money,Partner Outlet,Android,1324.38,Success,2024-12-04 06:48:54,Santa Rosa,12042024,12/04/2024
932df381-39f6-449b-88fb-95d1736d8da9,b24fe018-9282-4430-8e98-21a265d8106a,Online Payment,Partner Outlet,iOS,180.81,Success,2025-01-08 08:09:31,Calamba,01082025,01/08/2025
68f06068-e087-4259-8507-1307e183cfa3,0491c94c-a4ee-471b-84c7-4551729bb83a,Request Money,App,Android,997.31,Success,2025-02-13 07:33:19,Bacolod,02132025,02/13/2025
c252714e-869c-4fdd-8465-a8d7438806fe,2b4d8b6b-5bc4-4f3f-9ec2-60cebcdd49eb,Send Money,App,Web,760.54,Success,2025-01-25 18:21:36,Davao City,01252025,01/25/2025
b31985d0-a84a-4aee-9636-a89dad0fc0f7,b969150e-53da-4675-8570-62c3908d8427,Send Money,App,iOS,1335.43,Success,2025-01-15 04:06:12,Makati,01152025,01/15/2025
397ab7cc-2567-44d6-abdc-c3d78fb51ba1,5ab3f581-f026-45a4-a83e-64c0c9b0088a,Request Money,App,iOS,141.02,Success,2024-12-16 22:52:05,Quezon City,12162024,12/16/2024
80210c15-5404-411d-97e3-e23f0c38f74b,7babf550-59a0-4204-9955-a3e108528782,In-store Payment,Partner Outlet,Android,430.14,Failed,2025-03-27 12:32:34,Calamba,03272025,03/27/2025
b91340e3-9afe-48a7-a0d8-82e46b8d8642,808f891c-2735-413e-920d-6c52ebf493fb,Cash Out,Partner Outlet,iOS,160.48,Success,2024-10-15 16:48:45,Cagayan de Oro,10152024,10/15/2024
37f15695-ef67-486a-b93a-502f7a1e827a,7268dcfb-4453-4482-87d7-ddf511427ee8,Buy Load,App,Web,868.9,Success,2025-01-19 12:00:12,Makati,01192025,01/19/2025
d14c6d19-ab44-4946-935b-cc84fd030266,65f1c662-63fc-4a91-a73f-eb36badc2243,Send Money,Partner Outlet,Android,2.67,Success,2025-02-17 19:13:58,Cainta,02172025,02/17/2025
e1e0d3d7-c541-4a01-a47d-d853887e649d,f2426fc5-658f-4a75-8cb4-5fb8815d1364,Send Money,Partner Outlet,Web,416.0,Success,2024-10-15 04:01:10,Valenzuela,10152024,10/15/2024
ef0abbd0-dbae-449d-9527-b10285bb0541,9b39534e-e0f6-4ae6-bdb2-dc52349af9cf,Request Money,App,Android,207.15,Success,2024-12-19 00:10:22,Valenzuela,12192024,12/19/2024
285e9704-3fca-4417-9989-cdb9450513d0,2c025f91-e448-4d0e-a296-4f1e9b08d505,Cash Out,App,Web,194.81,Success,2025-02-13 03:45:11,Cagayan de Oro,02132025,02/13/2025
ff69af1c-020a-48a8-b7a3-79871a8645c4,f09dd007-6d0f-4267-93b3-f64549bbafb5,In-store Payment,App,iOS,517.69,Success,2025-02-22 09:28:44,San Fernando,02222025,02/22/2025
720f1c3d-922d-42ff-829f-aa8fe4eb5ab9,98c9a885-1723-4eb9-9848-0ab5a2acb218,Cash Out,App,iOS,953.53,Success,2025-01-07 22:04:08,Cainta,01072025,01/07/2025
2c5fd1ca-b0f7-42d8-8fab-0fb8210bf60a,090513a7-44f7-4400-9ca1-43cf58a909e7,Receive Money,App,iOS,469.77,Success,2025-02-09 10:54:45,San Fernando,02092025,02/09/2025
c2fdb44a-7a8e-454f-9c44-91791d7a0bd0,b942c182-b897-4e3d-b0a3-b320cfffdd05,Bank Transfer,App,Android,959.25,Success,2024-10-23 09:41:36,Valenzuela,10232024,10/23/2024
4d25d614-53aa-443a-ba9b-2b2c0b191955,d446c81b-a2e1-45e6-a60d-e4faec189e28,Cash In,Partner Outlet,Web,153.67,Success,2024-10-23 19:06:42,Cebu City,10232024,10/23/2024
5905fd87-84c1-4470-9a04-23dfe634727d,2d70c1e3-6198-403f-8a0b-b9d5ee27c6ab,In-store Payment,Partner Outlet,Android,366.47,Success,2025-04-01 07:27:10,Valenzuela,04012025,04/01/2025
b5b2872b-a15b-493e-897d-1e5c3155dc87,a5658d53-8346-4526-bceb-742fbd5b3e9b,Online Payment,Partner Outlet,Android,299.41,Success,2025-03-18 18:01:34,Quezon City,03182025,03/18/2025
5630899b-5edb-493e-a9ad-2a79c8cc684d,06a35572-9c85-4324-a478-2698e4562787,Cash Out,App,iOS,5.86,Success,2025-03-23 18:34:30,Calamba,03232025,03/23/2025
21c4f6d5-95ea-478b-8ce3-edb778fd780c,ff346fe9-8861-4517-ba21-903b82b19a08,Send Money,App,Android,406.88,Success,2025-01-15 08:05:03,Zamboanga City,01152025,01/15/2025
098bfdfb-202b-40d1-871a-5cecdbf0d42a,0dce0dba-a7f8-4262-bec0-b0a1bc574f4c,Buy Load,App,iOS,541.65,Success,2025-01-21 08:04:50,Dasmariñas,01212025,01/21/2025
4d40e14f-0afc-42bc-8299-e3553e933783,338deb87-cc8f-484b-8096-e30d64ccfa7c,Online Payment,Partner Outlet,Android,448.14,Success,2024-11-29 19:42:00,Cebu City,11292024,11/29/2024
d92757a8-6ece-4ce9-9112-448d473407a3,266c7f75-1f6b-445f-831b-7f0016caaa17,In-store Payment,App,Web,666.43,Success,2025-02-10 10:29:38,Valenzuela,02102025,02/10/2025
10681724-edcc-4a95-a1aa-142d4dec48e4,1e24dc76-d259-4dbb-aaf1-2808f5c44e8c,Pay Bills,App,Android,423.55,Success,2024-12-09 06:22:38,Baguio,12092024,12/09/2024
3933c2ed-9c66-45cd-b939-8e8e25fc57c7,550d7e31-9523-4c53-afc1-cfaf75d97e42,Cash Out,Partner Outlet,Web,34.54,Success,2024-12-03 21:12:49,Santa Rosa,12032024,12/03/2024
0702c1db-d2ad-4a48-8dfa-c4c9910af69d,8dedd09f-e0d1-4435-a3b9-2d679a48f547,Pay Bills,App,Android,61.9,Pending,2024-10-20 05:17:00,San Fernando,10202024,10/20/2024
dfe88339-bcbf-4a3d-a5b1-7208243517e0,e1791238-d374-416b-874c-39fa26056917,Receive Money,Partner Outlet,Web,453.76,Success,2024-10-22 10:14:47,Valenzuela,10222024,10/22/2024
c75e769c-22e8-443e-9b4c-80a75b13d748,f4a04c33-3dcd-4d87-b5ac-c14d29023f39,Pay Bills,App,iOS,160.78,Success,2024-11-10 00:14:57,Davao City,11102024,11/10/2024
dd20525e-bbdc-4d1f-b43b-f9ce1d63734c,63e27996-544e-4e84-af74-dd9f14d0c8ec,Buy Load,App,iOS,41.5,Success,2025-03-02 01:57:32,Quezon City,03022025,03/02/2025
64bb419d-dbc4-4cdd-9554-5bb97622f59a,58a1a0be-2312-4685-bf95-1f817c6d7e0d,Online Payment,Partner Outlet,Android,280.71,Failed,2025-01-13 07:44:52,Makati,01132025,01/13/2025
